Train_Dataset,Test_Dataset,Spearman_r,p_value,Optimization_Success,Objective_Value,Params
PTEN.csv,PTEN.csv (Train Set),0.532007134659881,0.0,True,15197365.24827387,[-0.3737 -1.3619 -0.374  -4.7426 -3.5599 -1.0334 -0.8839]
PTEN.csv,PAFA.csv,0.5093527221937367,3.61054380357756e-68,True,15197365.24827387,[-0.3737 -1.3619 -0.374  -4.7426 -3.5599 -1.0334 -0.8839]
PTEN.csv,AICDA.csv,0.3295031448194131,1.1061885182864415e-06,True,15197365.24827387,[-0.3737 -1.3619 -0.374  -4.7426 -3.5599 -1.0334 -0.8839]
PTEN.csv,AMIE.csv,0.5962202919998364,0.0,True,15197365.24827387,[-0.3737 -1.3619 -0.374  -4.7426 -3.5599 -1.0334 -0.8839]
PTEN.csv,CAS9.csv,0.16800683362997187,1.843740835891872e-52,True,15197365.24827387,[-0.3737 -1.3619 -0.374  -4.7426 -3.5599 -1.0334 -0.8839]
PTEN.csv,LGK.csv,0.5023696688837544,0.0,True,15197365.24827387,[-0.3737 -1.3619 -0.374  -4.7426 -3.5599 -1.0334 -0.8839]
PTEN.csv,OTC.csv,0.6320177203532279,7.720503771060499e-176,True,15197365.24827387,[-0.3737 -1.3619 -0.374  -4.7426 -3.5599 -1.0334 -0.8839]
PTEN.csv,PTEN_2018.csv,0.5354662808175856,0.0,True,15197365.24827387,[-0.3737 -1.3619 -0.374  -4.7426 -3.5599 -1.0334 -0.8839]
PTEN.csv,RASH.csv,0.3943825278784283,3.820515380274934e-117,True,15197365.24827387,[-0.3737 -1.3619 -0.374  -4.7426 -3.5599 -1.0334 -0.8839]
PTEN.csv,RNC.csv,0.5115713148485793,5.229493483206746e-284,True,15197365.24827387,[-0.3737 -1.3619 -0.374  -4.7426 -3.5599 -1.0334 -0.8839]
PTEN.csv,RUBISCO.csv,0.5675634057565445,0.0,True,15197365.24827387,[-0.3737 -1.3619 -0.374  -4.7426 -3.5599 -1.0334 -0.8839]
PTEN.csv,VKOR1.csv,0.3503043681022217,1.4918068586203745e-21,True,15197365.24827387,[-0.3737 -1.3619 -0.374  -4.7426 -3.5599 -1.0334 -0.8839]
PAFA.csv,PTEN.csv,0.5244909541488313,0.0,True,296566.0697546248,[-0.1184 -0.868  -0.0895 -1.6817 -1.3182  2.6865 -0.8838]
PAFA.csv,PAFA.csv (Train Set),0.5489574475318487,4.9726811222694045e-81,True,296566.0697546248,[-0.1184 -0.868  -0.0895 -1.6817 -1.3182  2.6865 -0.8838]
PAFA.csv,AICDA.csv,0.43883864106570636,3.003605872747016e-11,True,296566.0697546248,[-0.1184 -0.868  -0.0895 -1.6817 -1.3182  2.6865 -0.8838]
PAFA.csv,AMIE.csv,0.5886366541438773,0.0,True,296566.0697546248,[-0.1184 -0.868  -0.0895 -1.6817 -1.3182  2.6865 -0.8838]
PAFA.csv,CAS9.csv,0.1798089479353875,5.984402351274295e-60,True,296566.0697546248,[-0.1184 -0.868  -0.0895 -1.6817 -1.3182  2.6865 -0.8838]
PAFA.csv,LGK.csv,0.5210151342980669,0.0,True,296566.0697546248,[-0.1184 -0.868  -0.0895 -1.6817 -1.3182  2.6865 -0.8838]
PAFA.csv,OTC.csv,0.6272961426621695,1.7595360625867867e-172,True,296566.0697546248,[-0.1184 -0.868  -0.0895 -1.6817 -1.3182  2.6865 -0.8838]
PAFA.csv,PTEN_2018.csv,0.525283350625342,0.0,True,296566.0697546248,[-0.1184 -0.868  -0.0895 -1.6817 -1.3182  2.6865 -0.8838]
PAFA.csv,RASH.csv,0.44223460540656234,3.170763829540169e-150,True,296566.0697546248,[-0.1184 -0.868  -0.0895 -1.6817 -1.3182  2.6865 -0.8838]
PAFA.csv,RNC.csv,0.5594925633509363,0.0,True,296566.0697546248,[-0.1184 -0.868  -0.0895 -1.6817 -1.3182  2.6865 -0.8838]
PAFA.csv,RUBISCO.csv,0.5822446384157656,0.0,True,296566.0697546248,[-0.1184 -0.868  -0.0895 -1.6817 -1.3182  2.6865 -0.8838]
PAFA.csv,VKOR1.csv,0.36980909557221225,5.186771404922772e-24,True,296566.0697546248,[-0.1184 -0.868  -0.0895 -1.6817 -1.3182  2.6865 -0.8838]
AICDA.csv,PTEN.csv,0.4910166203304663,0.0,True,13019.369261579628,[-0.0153 -6.1733 -0.0105  4.5939 -6.4313 -0.6719 -0.8838]
AICDA.csv,PAFA.csv,0.3978075127347618,7.320267545384655e-40,True,13019.369261579628,[-0.0153 -6.1733 -0.0105  4.5939 -6.4313 -0.6719 -0.8838]
AICDA.csv,AICDA.csv (Train Set),0.46693630313145523,1.0285259585581075e-12,True,13019.369261579628,[-0.0153 -6.1733 -0.0105  4.5939 -6.4313 -0.6719 -0.8838]
AICDA.csv,AMIE.csv,0.45302901208176544,0.0,True,13019.369261579628,[-0.0153 -6.1733 -0.0105  4.5939 -6.4313 -0.6719 -0.8838]
AICDA.csv,CAS9.csv,0.14617994758070252,5.214408998585659e-40,True,13019.369261579628,[-0.0153 -6.1733 -0.0105  4.5939 -6.4313 -0.6719 -0.8838]
AICDA.csv,LGK.csv,0.4037154264211939,4.0238659332586725e-307,True,13019.369261579628,[-0.0153 -6.1733 -0.0105  4.5939 -6.4313 -0.6719 -0.8838]
AICDA.csv,OTC.csv,0.4939907045239804,2.283685315031827e-97,True,13019.369261579628,[-0.0153 -6.1733 -0.0105  4.5939 -6.4313 -0.6719 -0.8838]
AICDA.csv,PTEN_2018.csv,0.4809235409481131,0.0,True,13019.369261579628,[-0.0153 -6.1733 -0.0105  4.5939 -6.4313 -0.6719 -0.8838]
AICDA.csv,RASH.csv,0.4172570702916711,2.7447096322203963e-132,True,13019.369261579628,[-0.0153 -6.1733 -0.0105  4.5939 -6.4313 -0.6719 -0.8838]
AICDA.csv,RNC.csv,0.4326736927603867,1.0778112131614076e-194,True,13019.369261579628,[-0.0153 -6.1733 -0.0105  4.5939 -6.4313 -0.6719 -0.8838]
AICDA.csv,RUBISCO.csv,0.5272482283295203,0.0,True,13019.369261579628,[-0.0153 -6.1733 -0.0105  4.5939 -6.4313 -0.6719 -0.8838]
AICDA.csv,VKOR1.csv,0.3742995656605619,1.3318691399320525e-24,True,13019.369261579628,[-0.0153 -6.1733 -0.0105  4.5939 -6.4313 -0.6719 -0.8838]
AMIE.csv,PTEN.csv,0.5138844670619087,0.0,True,11112363.914032841,[-0.1587 -0.5852 -0.5685 -2.4202 -0.9915 -0.2872 -0.8838]
AMIE.csv,PAFA.csv,0.49621747000526883,2.893477397550774e-64,True,11112363.914032841,[-0.1587 -0.5852 -0.5685 -2.4202 -0.9915 -0.2872 -0.8838]
AMIE.csv,AICDA.csv,0.2951103170241595,1.4393281895354623e-05,True,11112363.914032841,[-0.1587 -0.5852 -0.5685 -2.4202 -0.9915 -0.2872 -0.8838]
AMIE.csv,AMIE.csv (Train Set),0.5784050397221885,0.0,True,11112363.914032841,[-0.1587 -0.5852 -0.5685 -2.4202 -0.9915 -0.2872 -0.8838]
AMIE.csv,CAS9.csv,0.16420165354324412,3.684099883976752e-50,True,11112363.914032841,[-0.1587 -0.5852 -0.5685 -2.4202 -0.9915 -0.2872 -0.8838]
AMIE.csv,LGK.csv,0.5144713492753231,0.0,True,11112363.914032841,[-0.1587 -0.5852 -0.5685 -2.4202 -0.9915 -0.2872 -0.8838]
AMIE.csv,OTC.csv,0.6536681822974341,5.176406241016686e-192,True,11112363.914032841,[-0.1587 -0.5852 -0.5685 -2.4202 -0.9915 -0.2872 -0.8838]
AMIE.csv,PTEN_2018.csv,0.5186378427723795,0.0,True,11112363.914032841,[-0.1587 -0.5852 -0.5685 -2.4202 -0.9915 -0.2872 -0.8838]
AMIE.csv,RASH.csv,0.40442538259876176,1.2006766548132931e-123,True,11112363.914032841,[-0.1587 -0.5852 -0.5685 -2.4202 -0.9915 -0.2872 -0.8838]
AMIE.csv,RNC.csv,0.4448989172888246,4.8491612414055414e-207,True,11112363.914032841,[-0.1587 -0.5852 -0.5685 -2.4202 -0.9915 -0.2872 -0.8838]
AMIE.csv,RUBISCO.csv,0.5498182886681324,0.0,True,11112363.914032841,[-0.1587 -0.5852 -0.5685 -2.4202 -0.9915 -0.2872 -0.8838]
AMIE.csv,VKOR1.csv,0.297044973772182,1.150662140359105e-15,True,11112363.914032841,[-0.1587 -0.5852 -0.5685 -2.4202 -0.9915 -0.2872 -0.8838]
CAS9.csv,PTEN.csv,0.5259105397695183,0.0,True,22457751.806196503,[-0.0851 -0.2798 -0.0729 -0.0926 -2.2656 -0.5155 -0.8833]
CAS9.csv,PAFA.csv,0.49292269453468646,2.59561815753461e-63,True,22457751.806196503,[-0.0851 -0.2798 -0.0729 -0.0926 -2.2656 -0.5155 -0.8833]
CAS9.csv,AICDA.csv,0.39468366840054775,3.349487736226842e-09,True,22457751.806196503,[-0.0851 -0.2798 -0.0729 -0.0926 -2.2656 -0.5155 -0.8833]
CAS9.csv,AMIE.csv,0.560871404026367,0.0,True,22457751.806196503,[-0.0851 -0.2798 -0.0729 -0.0926 -2.2656 -0.5155 -0.8833]
CAS9.csv,CAS9.csv (Train Set),0.17601637144250726,1.7456661227590323e-57,True,22457751.806196503,[-0.0851 -0.2798 -0.0729 -0.0926 -2.2656 -0.5155 -0.8833]
CAS9.csv,LGK.csv,0.5054830710326711,0.0,True,22457751.806196503,[-0.0851 -0.2798 -0.0729 -0.0926 -2.2656 -0.5155 -0.8833]
CAS9.csv,OTC.csv,0.6817565293712055,4.2853684555529507e-215,True,22457751.806196503,[-0.0851 -0.2798 -0.0729 -0.0926 -2.2656 -0.5155 -0.8833]
CAS9.csv,PTEN_2018.csv,0.527525897685028,0.0,True,22457751.806196503,[-0.0851 -0.2798 -0.0729 -0.0926 -2.2656 -0.5155 -0.8833]
CAS9.csv,RASH.csv,0.43233854930154997,6.153329325800528e-143,True,22457751.806196503,[-0.0851 -0.2798 -0.0729 -0.0926 -2.2656 -0.5155 -0.8833]
CAS9.csv,RNC.csv,0.46548254667924904,5.2524082325843664e-229,True,22457751.806196503,[-0.0851 -0.2798 -0.0729 -0.0926 -2.2656 -0.5155 -0.8833]
CAS9.csv,RUBISCO.csv,0.5723428444496144,0.0,True,22457751.806196503,[-0.0851 -0.2798 -0.0729 -0.0926 -2.2656 -0.5155 -0.8833]
CAS9.csv,VKOR1.csv,0.33062471256590514,3.06229404921502e-19,True,22457751.806196503,[-0.0851 -0.2798 -0.0729 -0.0926 -2.2656 -0.5155 -0.8833]
LGK.csv,PTEN.csv,0.5042842340053197,0.0,True,18287876.776692092,[-0.0573 -0.4023 -0.1843  1.9438  0.4272  2.1713 -0.8838]
LGK.csv,PAFA.csv,0.515185355203902,5.871011310644008e-70,True,18287876.776692092,[-0.0573 -0.4023 -0.1843  1.9438  0.4272  2.1713 -0.8838]
LGK.csv,AICDA.csv,0.41606118019700067,3.7227467730790457e-10,True,18287876.776692092,[-0.0573 -0.4023 -0.1843  1.9438  0.4272  2.1713 -0.8838]
LGK.csv,AMIE.csv,0.5619142750996641,0.0,True,18287876.776692092,[-0.0573 -0.4023 -0.1843  1.9438  0.4272  2.1713 -0.8838]
LGK.csv,CAS9.csv,0.1718450206197805,7.745395004836651e-55,True,18287876.776692092,[-0.0573 -0.4023 -0.1843  1.9438  0.4272  2.1713 -0.8838]
LGK.csv,LGK.csv (Train Set),0.5385328957712328,0.0,True,18287876.776692092,[-0.0573 -0.4023 -0.1843  1.9438  0.4272  2.1713 -0.8838]
LGK.csv,OTC.csv,0.6544897896920694,1.1855195357887149e-192,True,18287876.776692092,[-0.0573 -0.4023 -0.1843  1.9438  0.4272  2.1713 -0.8838]
LGK.csv,PTEN_2018.csv,0.5040536407556104,0.0,True,18287876.776692092,[-0.0573 -0.4023 -0.1843  1.9438  0.4272  2.1713 -0.8838]
